ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES,TIMESTAMP
120,CAO4537,4537,2021-04-08,2021,1,Protests,Peaceful protest,Protesters (Cameroon),Labour Group (Cameroon),6,,,0,60,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.692,9.21,1,Mimi Mefo,New media,"On 8 April 2021, small and medium-size business owners demonstrated in Kumba town, Ekondo Titi subdivision (Ndian, Sud-Ouest), accusing the city council workers of harassing them and taking away their property without explanation. [size=no report]",0,1622068032
120,CAO4538,4538,2021-04-09,2021,1,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Lebialem,Fontem,Fontem,5.468,9.882,2,Mimi Mefo,New media,"Property destruction: On 9 April 2021, suspected Ambazonian separatists burnt down a bakery in Mock village, assumedly around Fontem town (Lebialem, Sud-Ouest). No fatality and/or casualty reported.",0,1622068032
120,CAO4540,4540,2021-04-10,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Ndop,5.988,10.439,2,Mimi Mefo,New media,"On 10 April 2021, an IED planted by suspected Ambazonian separatists detonated on a rapid intervention force's truck on the road from Kumbo to Ndop town (Ngo-Ketunjia, Nord-Ouest). Three soldiers were injured.",0,1622068032
120,CAO5116,5116,2021-04-11,2021,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),UN: United Nations; Health Workers (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bafut,Bafut,6.083,10.1,1,Undisclosed Source,Local partner-Other,"On 11 April 2021, Ambazonian separatists kidnapped two civilians in Bafut town, Bamenda 2 subdivision (Mezam, Nord-Ouest). One of the victims was a UN doctor.",0,1622068032
120,CAO4541,4541,2021-04-12,2021,1,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Manyu,Eyumodjock,Ekok,5.807,8.857,2,Mimi Mefo,New media,"Property destruction: On 12 April 2021, Ambazonian separatists seized a truck of Brasseries Du Cameroun national beverage company and destroyed the drinks it was transporting on the road from Mamfe to Ekok town, Eyumodjock subdivision (Manyu, Sud-Ouest). No fatality and/or casualty reported.",0,1622068032
120,CAO5117,5117,2021-04-12,2021,1,Strategic developments,Looting/property destruction,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Donga-Mantung,Nwa,Nwa,6.473,11.061,2,Undisclosed Source,Local partner-Other,"Property destruction: On 12 April 2021, the military forces raided Nkot village, Nwa subdivision (Donga-Mantung, Nord-Ouest), and burnt down about a dozen houses.",0,1622068032
120,CAO4572,4572,2021-04-15,2021,2,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 3,Nkwen,5.995,10.194,1,Mimi Mefo,New media,"Around 15 April 2021 (week of), suspected Ambazonian separatists kidnapped one person in Nkwen village, Bamenda 2 subdivision (Mezam, Nord-Ouest). He was released two weeks later.",0,1622068031
120,CAO5118,5118,2021-04-16,2021,1,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.017,10.0,2,Undisclosed Source,Local partner-Other,"Property destruction: On 16 April 2021, Ambazonian separatists destroyed bridges in Mbemi and Zem villages, around Mbengwi town, Mbeggwi subdivision (Momo, Nord-Ouest).",0,1622068031
120,CAO5119,5119,2021-04-17,2021,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Nguti,Badun,5.098,9.437,1,Undisclosed Source,Local partner-Other,"On 17 April 2021, the military forces attacked an Ambazonian separatists camp in Badun village, Nguti subdivision (Koupe-Manengouba, Sud-Ouest), resulting in 2 soldiers getting killed.",2,1622068031
120,CAO5121,5121,2021-04-17,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 2,Ikiliwindi,4.732,9.488,1,Undisclosed Source,Local partner-Other,"On 17 April 2021, an IED planted by suspected Ambazonian separatists detonated in Ikiliwindi village, Kope-Manenguba subdivision (Meme, Sud-Ouest), killing 3 soldiers and injuring several others.",3,1622068031
120,CAO4559,4559,2021-04-17,2021,2,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Santa,Pinyin,5.783,10.057,1,Cameroon Online; Mimi Mefo,New media-National,"Around 17 April 2021, overnight, the military forces conducted a security operation in Pinyin village, Santa subdivision (Mezam, Nord-Ouest). They killed two Ambazonian separatists, injured several, and released hostages.",2,1622068031
120,CAO5120,5120,2021-04-17,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 2,Ikiliwindi,4.732,9.488,1,Undisclosed Source,Local partner-Other,"On 17 April 2021, the military forces engaged in fire fights with Ambazonian separatists in Ikiliwindi, Kope-Manenguba subdivision (Meme, Sud-Ouest). No fatality and/or casualty reported.",0,1622068031
120,CAO4556,4556,2021-04-17,2021,2,Battles,Armed clash,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.017,10.0,2,Mimi Mefo,New media,"Around 17 April 2021 (as reported), the army's rapid intervention forces killed one Ambazonian separatist commander in Guneku village, Mbengwi town, Mbeggwi subdivision (Momo, Nord-Ouest).",1,1622068031
120,CAO4557,4557,2021-04-17,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Muea,4.175,9.304,1,Mimi Mefo,New media,"On 17 April 2021, the military forces engaged in fire fights with suspected Ambazonian separatists in Lysoka neighborhood of Muea town, Buea subdivision (Fako, Sud-Ouest). No fatality and/or casualty reported.",0,1622068031
120,CAO4561,4561,2021-04-18,2021,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Nguti,Badun,5.098,9.437,1,Mimi Mefo,New media,"On 18 April 2021, the military forces raided Badun village, Nguti subdivision (Koupe-Manengouba, Sud-Ouest), killing 4 people, and arresting 15 others.",4,1622068031
120,CAO4562,4562,2021-04-18,2021,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 18 April 2021, suspected Ambazonian separatists opened fire on civilians in a bar in Mile 90 neighborhood of Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest), killing 5 people.",5,1622068031
120,CAO5122,5122,2021-04-19,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-) Gendarmerie,,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Undisclosed Source,Local partner-Other,"On 19 April 2021, Ambazonian separatists attacked and killed a gendarme in Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest).",1,1622068031
120,CAO5123,5123,2021-04-20,2021,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Women (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Manyu,Mamfe,Mamfe,5.754,9.312,2,Undisclosed Source,Local partner-Other,"On 20 April 2021, Ambazonian separatists shot and killed a woman near Mamfe town (Manyu, Sud-Ouest), for allegedly being a spy.",1,1622068031
120,CAO4570,4570,2021-04-20,2021,1,Protests,Peaceful protest,Protesters (Cameroon),Labour Group (Cameroon),6,,,0,60,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.692,9.21,1,Mimi Mefo,New media,"On 20 April 2021, business owners demonstrated in Kumba town, Ekondo Titi subdivision (Ndian, Sud-Ouest), after the taxation agents sealed their business for not paying taxes. [size=no report]",0,1622068031
120,CAO4568,4568,2021-04-21,2021,1,Strategic developments,Looting/property destruction,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Donga-Mantung,Ako,Nkambe,6.633,10.667,2,Mimi Mefo,New media,"Property destruction: On 21 April 2021, the military forces raided Gom-Nwa village, assumedly around Nkambe, Misaje subdivision (Donga-Mantung, Nord-Ouest), burning down 22 houses. No fatality and/or casualty reported.",0,1622068031
120,CAO5124,5124,2021-04-21,2021,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Ndop,5.988,10.439,1,Undisclosed Source,Local partner-Other,"On 21 April 2021, the military forces engaged in fire fights with Ambazonian separatists in Ndop town (Ngo-Ketunjia, Nord-Ouest). No fatality and/or casualty reported.",0,1622068031
120,CAO4554,4554,2021-04-23,2021,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),SDF: Social Democratic Front; Former Government of Cameroon (1982-),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 23 April 2021, suspected Ambazonian separatist kidnapped a SDF (opposition) party member and former MP in Mbingfibie neighborhood of Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). He was released shortly later.",0,1622068031
120,CAO5125,5125,2021-04-23,2021,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Government of Cameroon (1982-),7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,2,Undisclosed Source,Local partner-Other,"On 23 April 2021, Ambazonian separatists attacked the convoy of the Divisional Officer of Bafut, on his way to Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). Four civilians were injured.",0,1622068031
120,CAO4574,4574,2021-04-24,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon) Red Dragons Faction,,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Nguti,Alou,5.157,9.367,1,Mimi Mefo,New media,"On 24 April 2021, Ambazonian separatists Red Dragon Faction launched an IED attack and engaged in fire fight with the military forces in Alou village (Koupe-Manengouba, Sud-Ouest). A few soldiers were killed. Fatalities coded as 3.",3,1622068031
120,CAO4577,4577,2021-04-24,2021,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bali,Bali,5.887,10.012,1,Mimi Mefo,New media,"On 24 April 2021, the military forces shot and injured one young man in Mile 90, Nsongwa neighborhood of Bali village (Mezam, Nord-Ouest).",0,1622068031
120,CAO5128,5128,2021-04-24,2021,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Aid Workers (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Manyu,Upper Bayang,Tinto,5.545,9.589,2,Undisclosed Source,Local partner-Other,"On 24 April 2021, Ambazonian separatists kidnapped members of a team of NGO staff at Takwe village, around Tinto village, Upper Bayang subdivision (Manyu, Sud-Ouest). They released them shortly after interrogating them.",0,1622068031
120,CAO5127,5127,2021-04-24,2021,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),Aid Workers (Cameroon),7,17,Middle Africa,Cameroon,Sud-Ouest,Manyu,Mamfe,Mamfe,5.754,9.312,1,Undisclosed Source,Local partner-Other,"On 24 April 2021, the military forces opened fire on a local NGO car at a checkpoint in Mamfe town (Manyu, Sud-Ouest), injuring two staff members of the NGO.",0,1622068031
120,CAO5126,5126,2021-04-24,2021,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Undisclosed Source,Local partner-Other,"On 24 April 2021, the military forces tortured a civilian in Mile 90 neighborhood of Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest).",0,1622068031
120,CAO4581,4581,2021-04-25,2021,2,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Bui,Kumbo,Kumbo,6.2,10.667,1,Mimi Mefo,New media,"Around 25 April 2021 (weekend of), Ambazonian separatists launched an IED attack and engaged in fire fight with the military forces in Kumbo town, Jakiri subdivision (Bui, Nord-Ouest). No fatality and/or casualty reported.",0,1622068031
120,CAO4580,4580,2021-04-25,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bafut,Bafut,6.083,10.1,1,Mimi Mefo,New media,"On 25 April 2021, Ambazonian separatists launched an IED attack and engaged in fire fight with the military forces in Bafut town, Bamenda 2 subdivision (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0,1622068031
120,CAO5130,5130,2021-04-25,2021,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Aid Workers (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Lebialem,Wabane,Menji,5.713,10.065,2,Undisclosed Source,Local partner-Other,"On 25 April 2021, Ambazonian separatists kidnapped and temporarily detained three staff of an NGO in Atonghe village, Menji subdivision (Lebialem, Sud-Ouest). They were released shortly later.",0,1622068031
120,CAO5129,5129,2021-04-25,2021,1,Violence against civilians,Abduction/forced disappearance,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Ikata,4.331,9.359,1,Undisclosed Source,Local partner-Other,"On 25 April 2021, Ambazonian separatists kidnapped three members of a family in Ikata village, Muyuka subdivision (Fako, Sud-Ouest), during the burial of their father. The hostages were later released.",0,1622068031
120,CAO4586,4586,2021-04-26,2021,2,Riots,Mob violence,Rioters (Cameroon),Vigilante Group (Cameroon),5,Civilians (Cameroon),,7,57,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"Around 26 April 2021 (as reported), residents captured and killed two suspected robbers in Way-Out Nkwen neighborhood of Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). [size=no report]",2,1622068031
120,CAO4587,4587,2021-04-27,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bali,Bali,5.887,10.012,2,Mimi Mefo,New media,"On 27 April 2021, an IED planted by suspected Ambazonian separatists went off against the military forces on the road between Bali and Bamenda towns (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0,1622068031
120,CAO5131,5131,2021-04-28,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Boyo,Njinikom,Njinikom,6.233,10.283,1,Undisclosed Source,Local partner-Other,"On 28 April 2021, Ambazonian separatists attacked the military forces in Njinikom village, Fundong subdivision (Boyo, Nord-Ouest), injuring some of them.",0,1622068031
120,CAO4589,4589,2021-04-29,2021,1,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Limbe 1,Limbe,4.01,9.207,1,Mimi Mefo,New media,"Property destruction: On 29 April 2021, Ambazonian separatists burnt down a bar in Limbe town, Limbe 1 subdivision (Fako, Sud-Ouest) for selling Les Brasseries du Cameroun drinks. No fatality and/or casualty reported.",0,1622068031
120,CAO4592,4592,2021-04-30,2021,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Labour Group (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Mimi Mefo,New media,"On 30 April 2021, suspected Ambazonian separatists kidnapped a barrister, and shot him and injured him before letting him go in Buea town (Fako, Sud-Ouest).",0,1622068031
120,CAO4593,4593,2021-04-30,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 30 April 2021, the military forces engaged in fire fights with suspected Ambazonian separatists in Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). Two civilians were caught in the crossfire and killed.",2,1622068031
120,CAO5132,5132,2021-04-30,2021,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Lawyers (Cameroon),7,27,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Bangem,Ekona,5.029,9.492,1,Undisclosed Source,Local partner-Other,"On 30 April 2021, Ambazonian separatists kidnapped and shot and injured a lawyer and another civilian in Ekona village, Muyuka subdivision (Koupe-Manengouba, Sud-Ouest).",0,1622068031
120,CAO4870,4870,2021-04-30,2021,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),,7,27,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 30 April 2021, Ambazonian separatists shot and killed two people in a hospital in Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). One of the victims was targeted for being a traitor, and the second one was hit by a stray bullet.",2,1622068031
120,CAO5216,5216,2021-04-30,2021,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 1,Ekombe Bonji,4.606,9.359,1,Undisclosed Source,Local partner-Other,"On 30 April 2021, the military forces engaged in fire fights with Ambazonian separatists in Ekombe Bonji village, Kumba 1 subdivision (Meme, Sud-Ouest). No fatality and/or casualty reported.",0,1624310473
120,CAO5218,5218,2021-05-01,2021,1,Strategic developments,Disrupted weapons use,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Tubah,Sabga,6.017,10.317,1,Undisclosed Source,Local partner-Other,"Defusal: On 1 May 2021, the military forces retrieved and defused an IED planted by suspected Ambazonian separatists in Sabga village, Tubah subdivision (Mezam, Nord-Ouest).",0,1624310473
120,CAO5217,5217,2021-05-01,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Manyu,Akwaya,Akwaya,6.381,9.511,2,Undisclosed Source,Local partner-Other,"On 1 May 2021, Ambazonian separatists captured and killed two soldiers in Godan village, Akwaya subdivision (Manyu, Sud-Ouest).",2,1624310473
120,CAO4865,4865,2021-05-02,2021,1,Protests,Peaceful protest,Protesters (Cameroon),,6,,,0,60,Middle Africa,Cameroon,Nord-Ouest,Donga-Mantung,Ndu,Ndu,6.426,10.795,2,Mimi Mefo,New media,"On 2 May 2021, villagers demonstrated in Njirong village, Ndu subdivision (Donga-Mantung, Nord-Ouest), calling on the authorities to protect them, in a context of land dispute with the neighboring village of Ntumbaw. [size=no report]",0,1622068031
120,CAO4868,4868,2021-05-02,2021,1,Riots,Violent demonstration,Rioters (Cameroon),Taxi Drivers (Cameroon),5,,,0,50,Middle Africa,Cameroon,Sud-Ouest,Fako,Buea,Buea,4.153,9.241,1,Mimi Mefo,New media,"On 2 May 2021, hundreds of taxi drivers demonstrated in Buea town (Fako, Sud-Ouest) after a military intervention vehicle (allegedly intentionally) hit a taxi during a security operation. They denounced intimidation and extortions by the military forces and barricaded a road. [size=hundreds]",0,1622068031
120,CAO4876,4876,2021-05-03,2021,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.017,10.0,1,Mimi Mefo,New media,"On 3 May 2021, the military forces shot and killed one person in Mbengwi town, Mbeggwi (Momo, Nord-Ouest), allegedly for being the father of a separatists fighter.",1,1622068031
120,CAO4885,4885,2021-05-03,2021,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),,7,17,Middle Africa,Cameroon,Nord-Ouest,Bui,Kumbo,Tadu,6.218,10.709,2,Mimi Mefo,New media,"On 3 May 2021, the military forces raided Tadu and Mbiim villages, Kumbo subdivision (Bui, Nord-Ouest). They shot and injured one civilian in Mbiim.",0,1622068031
120,CAO4879,4879,2021-05-03,2021,2,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.017,10.0,1,Mimi Mefo,New media,"Around 3 May 2021 (as reported), an IED planted by suspected Ambazonian separatists detonated in Mbengwi town, Mbeggwi (Momo, Nord-Ouest), killing 4 soldiers.",4,1622068031
120,CAO4882,4882,2021-05-03,2021,2,Strategic developments,Disrupted weapons use,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,3,Mimi Mefo,New media,"Defusal: Around 3 May 2021 (as reported), the military forces retrieved and disarmed an IED planted by suspected Ambazonian separatists in the Nord-Ouest region, assumedly around Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0,1622068031
120,CAO5219,5219,2021-05-03,2021,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Meme,Kumba 1,Kombone,4.583,9.306,1,Undisclosed Source,Local partner-Other,"On 3 May 2021, Ambazonian separatists engaged in fire fights with the military forces in Kombone village, Kumba 1 subdivision (Meme, Sud-Ouest). No fatality and/or casualty reported.",0,1624310473
120,CAO4797,4797,2021-05-04,2021,1,Violence against civilians,Attack,Military Forces of Cameroon (1982-),,1,Civilians (Cameroon),Christian Group (Cameroon),7,17,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Batibo,5.836,9.855,1,Mimi Mefo,New media,"On 4 May 2021, the military forces shot and killed a Christian preacher in Batibo town (Momo, Nord-Ouest).",1,1622068031
120,CAO5223,5223,2021-05-04,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Kupe-Manenguba,Bangem,Ekona,5.029,9.492,1,Undisclosed Source,Local partner-Other,"On 4 May 2021, Ambazonian separatists detonated an IED targeting a military convoy in Ekona village, Bangem subdivision (Kupe-Manenguba, Sud-Ouest), resulting in at least 2 soldiers getting killed.",2,1624310473
120,CAO5221,5221,2021-05-04,2021,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Batibo,5.836,9.855,2,Undisclosed Source,Local partner-Other,"On 4 May 2021, the military forces engaged in fire fights with Ambazonian separatists in Kuruku village, Batibo subdivision (Momo, Nord-Ouest). One civilian was killed by a stray bullet.",1,1624310473
120,CAO5220,5220,2021-05-04,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Sud-Ouest,Manyu,Akwaya,Akwaya,6.381,9.511,1,Undisclosed Source,Local partner-Other,"On 4 May 2021, Ambazonian separatists detonated an IED and engaged in fire fights with the military forces in Akwaya village (Manyu, Sud-Ouest). A military vehicle was damaged and around 4 soldiers were killed.",4,1624310473
120,CAO5222,5222,2021-05-04,2021,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Nord-Ouest,Momo,Batibo,Batibo,5.836,9.855,2,Undisclosed Source,Local partner-Other,"On 4 May 2021, suspected Ambazonian separatists detonated an IED and engaged in fire fights with the military forces in Kwenwo village, Batibo subdivision (Momo, Nord-Ouest). No fatality and/or casualty reported.",0,1624310473
120,CAO4871,4871,2021-05-05,2021,1,Battles,Armed clash,Ambazonian Separatists (Cameroon),,2,Military Forces of Cameroon (1982-),,1,12,Middle Africa,Cameroon,Nord-Ouest,Mezam,Bamenda 1,Bamenda,5.933,10.167,1,Mimi Mefo,New media,"On 5 May 2021, the military forces engaged in fire fights with suspected Ambazonian separatists in Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0,1622068030
120,CAO4896,4896,2021-05-07,2021,1,Violence against civilians,Attack,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Catholic Christian Group (Cameroon),7,27,Middle Africa,Cameroon,Nord-Ouest,Bui,Kumbo,Kumbo,6.2,10.667,1,Mimi Mefo,New media,"On 7 May 2021, suspected Ambazonian separatists fired shots in the air in an attempt to disrupt an anniversary Mass of the Bishop in Kumbo town, Jakiri subdivision (Bui, Nord-Ouest). No fatality and/or casualty reported.",0,1622068030
120,CAO5224,5224,2021-05-07,2021,1,Strategic developments,Looting/property destruction,Ambazonian Separatists (Cameroon),,2,Civilians (Cameroon),Government of Cameroon (1982-),7,27,Middle Africa,Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.29,9.41,1,Undisclosed Source,Local partner-Other,"Property destruction: On 7 May 2021, Ambazonian separatists fighters burned the house of the Divisional officer of Muyuka town (Fako, Sud-Ouest).",0,1624310473
120,CAO5134,5134,2021-05-08,2021,1,Battles,Armed clash,BNL: Biafra Nations League,,2,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,,1,12,Middle Africa,Cameroon,Sud-Ouest,Ndian,Isangele,Isangele,4.777,8.678,1,Cameroon Online,National,"On 8 May 2021, the army's rapid intervention forces engaged in fire fights with the Nigerian Biafra Nations League armed group in Isangele town (Ndian, Sud-Ouest), resulting in 2 soldiers getting killed.",2,1622068030
